strike_type,strike_group,strike_frame,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y
backhand,86dc7bc2c7ed919c216e2f5286e2415d,6,307.634,108.096,317.429,104.185,341.913,97.3203,363.416,84.6306,295.921,113.034,296.882,148.197,281.245,175.585,315.47,175.58,302.764,229.372,300.77,270.493,301.824,176.587,309.572,230.37,339.927,278.336
backhand,86dc7bc2c7ed919c216e2f5286e2415d,7,308.616,108.09,318.421,105.174,343.864,94.4129,371.221,82.6416,299.805,112.012,300.772,145.237,285.171,169.738,313.529,174.619,302.758,228.397,300.801,269.512,302.772,175.614,308.641,229.398,338.956,279.271
backhand,86dc7bc2c7ed919c216e2f5286e2415d,8,309.61,107.122,323.321,105.115,351.661,93.4409,379.044,81.6412,299.811,111.014,301.807,141.342,287.142,167.78,316.454,175.593,301.836,227.429,300.798,269.534,305.7,176.564,308.626,229.394,337.985,278.324
backhand,86dc7bc2c7ed919c216e2f5286e2415d,9,309.649,108.113,324.267,105.204,357.55,95.3659,386.872,80.6874,300.766,110.053,301.802,138.412,290.034,166.773,318.406,176.561,302.762,227.445,300.813,270.453,306.663,176.599,308.659,229.404,337.966,279.283
backhand,877033f9d70187ede63d4dc190bd1339,10,380.03,119.814,393.706,113.029,418.226,105.115,443.658,89.5013,368.319,121.827,372.262,145.293,369.29,175.566,396.702,183.392,384.942,229.405,382.976,270.515,380.088,184.401,378.09,230.397,400.572,278.279
backhand,877033f9d70187ede63d4dc190bd1339,12,380.061,118.843,394.748,113.026,426.046,99.321,450.495,81.7238,366.338,121.763,371.192,145.233,364.362,171.696,396.706,182.44,386.852,228.433,382.969,272.446,379.019,183.435,374.193,231.386,394.74,280.271
backhand,877033f9d70187ede63d4dc190bd1339,13,380.088,119.8,395.703,113.956,428.004,99.282,456.35,80.718,366.358,120.854,367.339,144.295,358.539,169.762,396.669,181.48,386.908,229.387,382.97,273.415,378.054,183.402,373.196,231.399,393.704,283.182
backhand,877033f9d70187ede63d4dc190bd1339,15,384.928,119.811,401.538,114.941,432.847,101.253,459.276,82.6333,369.274,120.827,362.445,146.288,348.752,175.551,398.635,182.446,386.91,229.373,382.986,273.411,379.054,183.405,372.202,231.408,386.895,283.18
backhand,877033f9d70187ede63d4dc190bd1339,16,384.937,120.76,402.522,114.978,433.852,104.156,464.164,82.7215,367.311,121.759,360.462,146.269,345.814,173.649,401.534,182.435,387.89,230.329,381.039,274.405,379.04,183.388,372.177,231.353,385.895,283.183
backhand,877033f9d70187ede63d4dc190bd1339,1,375.14,135.463,365.392,136.46,358.512,160.894,346.798,179.496,384.918,131.588,405.479,156.994,385.919,174.634,387.855,190.273,376.14,224.538,380.089,273.431,399.624,190.246,393.706,238.201,408.417,294.961
backhand,877033f9d70187ede63d4dc190bd1339,2,377.116,131.569,372.185,131.572,364.409,158.968,347.773,179.508,380.081,129.659,396.697,159.984,384.907,183.403,388.865,191.201,380.059,230.384,380.097,273.414,398.617,190.288,393.749,238.18,409.36,293.998
backhand,877033f9d70187ede63d4dc190bd1339,3,378.073,129.658,372.211,130.605,371.228,158.968,355.535,175.618,380.075,129.594,388.842,160.955,380.07,188.313,389.82,190.252,382.992,232.352,381.011,275.359,396.702,190.246,392.739,237.205,410.337,292.99
backhand,877033f9d70187ede63d4dc190bd1339,4,379.029,129.607,385.899,123.774,396.684,153.119,0,0,372.181,134.516,386.868,160.951,379.031,191.284,400.564,187.339,383.956,232.362,381.028,274.402,394.71,191.208,391.764,237.201,411.3,291.977
backhand,877033f9d70187ede63d4dc190bd1339,5,379.081,127.67,387.86,121.826,397.655,153.076,0,0,371.231,129.665,383.951,159.982,378.058,191.231,397.662,184.38,383.953,232.354,381.044,273.41,393.709,186.367,387.894,233.336,410.41,288.079
backhand,877033f9d70187ede63d4dc190bd1339,6,380.024,124.732,390.794,120.786,400.572,137.448,0,0,370.26,129.585,379.074,158.956,373.212,189.278,402.541,183.446,382.973,232.323,381.984,272.462,390.809,187.335,387.827,233.299,410.362,285.17
backhand,877033f9d70187ede63d4dc190bd1339,8,380.007,120.821,392.755,114.006,413.291,111.017,431.889,105.131,367.344,126.675,376.124,152.143,372.18,182.462,396.704,183.448,381.053,230.359,382.005,271.469,384.938,185.388,381.014,230.397,405.495,281.243
backhand,8a4f55f087e41774e0f43accf417814d,0,212.771,137.431,192.257,144.322,192.236,183.439,196.138,176.553,231.324,129.656,270.493,150.164,238.217,145.311,222.501,216.672,197.13,252.873,200.098,312.55,246.014,218.636,230.414,286.106,273.408,341.876
backhand,8a4f55f087e41774e0f43accf417814d,10,192.261,128.645,215.695,118.855,246.043,113.031,268.521,104.159,170.717,137.432,168.762,181.459,158.989,223.545,224.493,204.931,203.967,270.484,204.947,315.47,200.082,211.778,206.906,270.507,246.063,323.279
backhand,8a4f55f087e41774e0f43accf417814d,11,192.277,126.672,215.723,113.984,252.859,105.16,278.271,91.4587,171.685,135.471,167.781,176.551,153.082,220.591,223.559,200.082,206.935,260.702,203.974,316.482,199.109,207.86,200.031,270.507,239.175,325.227
backhand,8a4f55f087e41774e0f43accf417814d,12,191.276,121.83,214.685,113.013,255.823,97.3696,286.114,80.718,169.733,129.662,166.801,174.618,150.178,214.765,223.49,200.046,207.878,254.851,206.859,314.512,198.111,206.906,194.164,269.542,230.406,326.236
backhand,8a4f55f087e41774e0f43accf417814d,1,206.936,142.315,188.327,149.185,189.305,187.345,192.244,183.432,224.54,134.524,265.577,157.007,237.234,157.997,216.705,219.623,192.27,253.833,200.079,313.52,241.133,221.553,223.516,289.061,270.517,340.91
backhand,8a4f55f087e41774e0f43accf417814d,2,204.942,145.306,185.386,152.131,183.437,181.473,183.424,192.254,222.531,139.405,255.831,160.953,241.147,168.776,215.748,221.589,192.242,253.819,200.093,315.456,238.237,222.535,216.721,288.107,269.502,339.967
backhand,8a4f55f087e41774e0f43accf417814d,3,200.057,148.191,185.362,152.082,182.462,181.461,176.599,202.986,215.674,145.238,247.989,168.753,230.331,187.333,214.739,218.632,193.233,251.913,201.025,315.484,235.268,219.613,214.733,286.176,267.555,338.97
backhand,8a4f55f087e41774e0f43accf417814d,4,199.037,145.309,191.209,149.18,183.394,183.418,168.772,214.672,205.939,144.28,239.217,178.516,214.762,204.925,214.739,217.68,196.151,253.857,0,0,231.356,218.641,214.739,287.102,266.556,335.044
backhand,8a4f55f087e41774e0f43accf417814d,5,201.053,143.285,210.813,135.485,191.256,178.524,171.704,206.852,195.17,151.128,217.678,184.414,205.937,215.732,233.305,213.732,201.038,263.632,202.982,315.485,224.495,217.663,215.697,284.178,264.633,334.074
backhand,8a4f55f087e41774e0f43accf417814d,7,199.083,137.467,218.654,129.662,229.378,172.67,0,0,179.519,144.336,191.203,190.266,184.359,223.526,233.298,207.871,206.907,270.482,205.913,314.505,210.824,215.691,215.705,277.349,261.694,328.199
backhand,8a4f55f087e41774e0f43accf417814d,8,199.062,136.418,222.534,127.669,231.376,144.248,0,0,176.595,143.302,182.45,188.3,174.585,225.51,231.356,205.921,207.848,270.467,205.937,311.571,207.852,214.732,214.736,274.385,257.772,324.321
backhand,93069ea133ef97a0bae930f582116f44,0,442.66,137.479,437.77,138.444,440.688,167.769,427.982,175.581,449.462,137.44,462.21,167.735,448.535,189.28,446.549,199.073,434.851,238.161,433.812,285.186,458.297,199.076,456.326,245.988,493.509,292.954
backhand,93069ea133ef97a0bae930f582116f44,11,473.912,134.513,487.615,129.636,514.047,132.562,541.451,121.83,461.238,136.484,466.162,159.965,466.091,186.36,488.589,196.136,488.619,246.007,500.356,297.865,474.937,198.091,488.642,246.004,500.35,300.768
backhand,93069ea133ef97a0bae930f582116f44,12,473.987,134.522,488.655,129.644,520.881,130.604,545.391,121.786,463.182,136.494,466.162,160.922,466.11,187.342,488.619,196.144,471.962,243.088,458.258,287.146,476.868,198.113,489.561,246.966,500.378,299.81
backhand,93069ea133ef97a0bae930f582116f44,13,474.941,135.459,489.61,129.668,521.884,130.621,550.242,122.816,464.13,136.507,466.163,162.882,462.195,192.254,490.593,195.167,473.963,244.061,459.273,288.09,475.902,198.094,489.563,246.045,500.366,299.809
backhand,93069ea133ef97a0bae930f582116f44,14,477.846,135.488,490.604,130.606,526.766,133.527,552.244,124.735,465.094,136.501,466.101,162.884,459.316,192.262,491.575,196.15,475.908,245.017,463.172,286.182,475.921,198.096,489.583,246.01,500.365,299.805
backhand,93069ea133ef97a0bae930f582116f44,1,448.5,137.487,442.66,138.412,0,0,0,0,450.484,137.459,461.237,168.708,449.524,193.232,450.483,200.071,440.667,239.159,433.834,285.174,462.212,200.067,465.129,246.005,496.476,293.983
backhand,93069ea133ef97a0bae930f582116f44,2,450.464,137.483,446.547,137.478,0,0,0,0,455.341,137.434,462.191,168.764,450.472,197.111,452.442,200.057,442.692,239.186,433.873,285.133,465.175,200.065,472.922,245.981,498.405,294.96
backhand,93069ea133ef97a0bae930f582116f44,3,456.314,138.417,456.349,136.503,0,0,0,0,456.311,138.456,463.196,170.698,450.468,199.076,471.972,199.038,478.841,246.006,499.369,298.84,459.29,200.037,444.598,239.206,433.872,285.174
backhand,93069ea133ef97a0bae930f582116f44,6,465.102,136.504,472.965,132.568,493.512,137.471,511.131,136.448,457.345,138.436,466.099,167.735,458.293,196.139,473.936,199.05,457.279,244.062,435.835,286.106,471.006,200.028,486.68,247.99,499.41,299.836
backhand,93069ea133ef97a0bae930f582116f44,7,465.13,136.441,472.962,130.624,496.466,136.503,518.958,131.576,458.277,138.431,466.143,165.833,462.192,192.273,478.822,197.103,458.255,243.089,441.679,285.179,472.943,199.048,488.575,247.003,500.367,300.768
backhand,93069ea133ef97a0bae930f582116f44,8,468.084,135.466,480.759,129.655,504.276,136.438,528.761,127.634,458.321,137.444,466.147,163.861,465.171,191.234,481.81,195.157,488.657,246.04,500.366,299.811,472.96,197.124,459.26,244.056,443.62,286.186
backhand,93069ea133ef97a0bae930f582116f44,9,470.03,134.515,480.813,129.643,509.152,135.449,533.617,124.728,458.348,136.5,466.104,160.893,466.087,187.334,483.726,196.154,489.579,246.038,499.399,296.883,473.917,198.086,488.664,246.048,500.358,300.785
backhand,9a20657d4df8097c655a04c32026debf,1,456.956,378.638,478.586,355.179,521.565,384.512,539.286,404.08,429.557,398.168,445.162,437.371,0,0,525.564,456.967,494.225,539.298,492.306,592.173,490.245,474.613,505.917,525.565,537.248,584.333
backhand,9a20657d4df8097c655a04c32026debf,3,476.515,386.487,496.155,366.858,564.754,388.424,576.456,366.857,447.229,409.966,462.842,453.036,0,0,554.872,474.562,517.698,527.478,496.16,588.255,511.831,490.271,582.36,586.26,666.584,643.071
backhand,9cc03e082d747e078116d90afbfbf39b,0,380.062,144.299,369.299,149.191,360.494,177.554,363.432,164.85,392.757,138.419,419.226,153.145,403.54,150.172,394.747,199.11,381.054,238.158,392.736,281.229,409.371,198.082,395.688,246.007,400.574,300.796
backhand,9cc03e082d747e078116d90afbfbf39b,10,386.907,130.633,392.769,129.605,412.329,134.497,425.017,135.456,383.942,134.501,394.74,161.91,393.714,190.274,401.576,192.245,389.819,238.23,396.656,282.222,394.749,194.172,394.715,239.174,416.213,292.003
backhand,9cc03e082d747e078116d90afbfbf39b,11,387.839,129.645,394.7,127.679,417.219,128.675,440.663,122.815,381.048,131.593,392.743,159.906,392.739,185.387,402.554,192.257,390.801,239.159,396.658,280.268,393.718,194.176,392.769,239.2,415.244,291.031
backhand,9cc03e082d747e078116d90afbfbf39b,12,388.865,129.603,397.661,126.688,425.048,125.7,448.518,114.97,381.983,131.565,388.86,157.992,388.843,183.447,403.511,192.236,391.777,238.238,395.739,281.242,391.768,193.196,388.868,239.183,414.279,291.016
backhand,9cc03e082d747e078116d90afbfbf39b,13,389.814,129.626,400.581,127.632,431.894,121.813,451.466,110.064,381.001,132.544,387.836,157.992,386.885,182.419,403.51,192.215,394.681,238.236,396.657,281.235,388.866,192.256,387.863,239.213,412.309,289.062
backhand,9cc03e082d747e078116d90afbfbf39b,14,390.8,129.586,402.532,126.662,427.977,121.788,451.443,112.027,380.073,130.631,385.88,154.099,382.001,182.443,403.567,193.195,394.741,239.182,396.675,280.262,388.859,193.227,386.877,240.185,411.327,290.029
backhand,9cc03e082d747e078116d90afbfbf39b,15,390.823,129.586,403.488,127.627,433.797,120.819,456.357,106.145,380.011,130.611,381.04,158.967,380.021,183.402,404.53,193.197,395.7,239.162,397.658,281.232,387.909,194.204,385.881,239.236,410.336,291.002
backhand,9cc03e082d747e078116d90afbfbf39b,16,392.767,129.591,403.525,127.644,434.85,120.808,459.281,103.185,380.046,130.621,379.07,158.982,372.221,182.436,405.499,192.258,396.674,239.188,395.721,283.189,386.921,194.201,385.896,242.11,404.507,289.076
backhand,9cc03e082d747e078116d90afbfbf39b,17,393.722,129.585,405.463,127.64,438.734,120.815,464.174,98.3494,379.105,130.609,375.168,159.963,365.352,184.361,407.423,192.26,395.736,239.208,395.676,285.161,387.834,195.159,384.937,244.047,402.559,290.036
backhand,9cc03e082d747e078116d90afbfbf39b,18,394.666,129.626,408.398,128.602,439.717,121.785,463.194,100.274,379.092,130.629,372.192,159.956,357.533,185.37,408.395,193.2,396.676,239.188,395.661,285.152,387.832,194.188,384.915,242.12,402.495,291.009
backhand,9cc03e082d747e078116d90afbfbf39b,1,380.02,144.292,368.302,149.171,357.54,176.578,367.314,163.854,392.757,137.501,418.185,156.035,407.433,152.144,394.721,200.026,384.911,238.195,393.706,281.256,409.381,198.086,395.684,245.028,400.578,299.829
backhand,9cc03e082d747e078116d90afbfbf39b,20,394.702,130.64,410.323,129.59,442.675,124.72,466.121,106.161,379.071,134.532,365.394,160.907,348.765,184.447,410.327,194.171,399.617,240.142,395.679,284.169,387.865,195.153,385.877,243.108,401.53,292.008
backhand,9cc03e082d747e078116d90afbfbf39b,21,394.721,132.553,410.393,129.635,445.578,126.702,467.115,105.199,379.049,135.484,363.437,161.898,347.735,183.454,410.329,193.229,399.616,240.159,394.716,285.15,386.912,196.131,386.854,244.089,401.569,293.955
backhand,9cc03e082d747e078116d90afbfbf39b,2,380.063,144.264,370.271,146.241,363.429,167.734,356.576,176.608,393.704,138.428,418.161,158.98,403.549,160.962,393.75,198.103,385.92,237.22,393.746,281.24,406.461,196.149,395.663,239.23,401.537,297.88
backhand,9cc03e082d747e078116d90afbfbf39b,3,380.084,143.326,371.267,145.269,363.389,168.791,350.72,186.352,391.775,138.437,414.266,159.973,394.694,179.52,393.749,197.119,386.91,237.226,394.703,280.254,405.481,196.124,395.717,239.208,401.566,298.834
backhand,9cc03e082d747e078116d90afbfbf39b,4,381.048,141.369,377.094,143.299,368.287,168.736,349.701,191.194,387.844,138.445,410.35,160.975,394.728,184.401,395.662,198.103,387.881,237.242,394.679,283.181,404.508,197.122,395.751,239.208,402.546,295.937
backhand,9cc03e082d747e078116d90afbfbf39b,5,383.965,138.439,379.084,138.442,376.118,166.779,356.574,189.271,387.866,137.496,403.546,166.776,393.697,192.239,395.727,197.112,388.826,236.252,394.75,280.286,405.485,196.146,395.71,239.148,404.522,297.87
backhand,9cc03e082d747e078116d90afbfbf39b,6,386.866,137.434,386.887,136.461,393.731,170.713,0,0,386.859,137.456,402.572,167.756,394.725,194.193,396.665,197.096,389.819,238.198,395.686,282.218,403.504,197.098,395.736,239.177,410.333,295.918
backhand,9cc03e082d747e078116d90afbfbf39b,7,386.915,136.456,0,0,0,0,0,0,386.869,136.5,402.498,167.741,394.674,197.103,397.64,195.153,392.777,239.17,395.712,282.218,401.569,196.125,395.712,239.201,411.368,293.973
backhand,9cc03e082d747e078116d90afbfbf39b,8,386.908,135.507,390.797,132.546,391.775,170.701,0,0,385.912,136.47,399.604,166.78,394.689,196.14,395.687,195.157,393.735,240.161,395.716,283.188,398.625,195.174,396.675,241.128,413.317,293.986
backhand,9cc03e082d747e078116d90afbfbf39b,9,387.881,133.555,394.737,129.649,403.543,156.048,0,0,381.986,136.472,395.712,162.872,393.709,192.224,403.518,192.264,393.72,240.142,395.717,282.225,394.737,195.167,396.659,240.179,415.25,292.947
backhand,9dac2422b51dc27bab60387f58d55e39,0,390.788,149.197,380.076,157.016,382.012,185.387,379.084,174.607,401.543,142.325,426.011,145.287,393.746,145.286,411.307,201.014,399.589,231.321,398.646,269.463,426.014,199.049,418.21,246.97,444.597,294.934
backhand,9dac2422b51dc27bab60387f58d55e39,10,387.896,155.04,394.731,152.12,404.511,177.581,0,0,381.991,159.925,396.673,183.392,396.668,210.821,421.144,199.066,396.679,232.351,398.647,267.549,412.337,202.984,407.422,245.028,428.97,271.469
backhand,9dac2422b51dc27bab60387f58d55e39,11,388.839,153.088,398.62,149.168,417.211,154.114,415.234,152.141,380.07,157.984,394.721,178.522,394.712,207.895,421.143,199.056,400.582,239.182,398.633,267.542,411.332,202.978,403.521,241.153,427.036,270.481
backhand,9dac2422b51dc27bab60387f58d55e39,12,389.814,147.257,401.568,144.243,421.143,146.241,426.032,137.466,380.038,153.128,392.75,175.627,389.838,205.937,420.157,197.099,398.617,238.188,397.645,267.539,407.446,200.066,402.521,239.171,426.02,269.518
backhand,9dac2422b51dc27bab60387f58d55e39,13,388.83,145.278,395.734,139.418,425.024,138.452,432.862,129.612,380.089,151.152,388.852,173.657,387.903,202.008,419.144,195.164,396.705,237.228,397.675,265.604,406.455,199.073,400.573,238.194,425.054,269.509
backhand,9dac2422b51dc27bab60387f58d55e39,14,391.79,144.261,403.495,137.456,426.969,136.441,438.717,121.833,380.061,148.196,387.849,169.716,386.913,198.074,419.164,193.212,397.635,237.185,399.614,265.6,404.506,197.121,396.678,237.216,423.093,268.53
backhand,9dac2422b51dc27bab60387f58d55e39,15,392.744,142.346,403.502,136.502,426.982,129.665,441.668,118.865,380.069,146.237,386.837,169.736,382.002,198.085,418.217,192.24,396.673,236.218,399.612,264.63,402.566,194.202,395.656,236.253,420.163,265.587
backhand,9dac2422b51dc27bab60387f58d55e39,16,392.768,137.47,403.491,131.6,428.013,127.679,447.52,113.021,380.088,144.28,384.946,168.741,380.057,197.116,418.184,192.232,398.627,232.359,399.599,265.587,402.501,193.217,391.799,235.261,419.151,264.618
backhand,9dac2422b51dc27bab60387f58d55e39,17,394.727,136.458,408.39,129.649,427.987,125.716,451.474,109.079,381.035,139.417,381.039,167.756,376.144,193.229,418.173,191.242,402.523,229.406,401.53,265.609,401.546,192.252,388.887,233.323,417.196,264.611
backhand,9dac2422b51dc27bab60387f58d55e39,18,394.722,136.479,408.41,129.666,432.833,122.777,454.365,108.119,381.002,140.384,380.032,169.715,372.214,196.129,417.232,191.228,402.504,230.338,401.535,265.588,400.558,192.231,387.903,232.357,414.29,263.665
backhand,9dac2422b51dc27bab60387f58d55e39,19,394.697,136.415,407.436,129.604,433.829,121.839,458.29,106.155,380.075,138.458,379.109,167.771,369.267,193.217,417.209,189.284,402.526,229.419,399.589,264.639,399.616,191.242,387.864,232.341,411.323,263.649
backhand,9dac2422b51dc27bab60387f58d55e39,1,393.728,151.133,382.983,158,380.047,190.246,380.077,175.575,402.543,144.27,427.008,152.14,401.531,152.118,410.403,202.001,401.573,231.372,400.563,268.53,425.972,200.028,418.152,247.018,443.662,294.008
backhand,9dac2422b51dc27bab60387f58d55e39,20,394.716,135.489,409.364,129.588,435.835,121.807,474.952,97.2974,380.051,138.427,379.023,166.795,365.355,192.275,417.195,188.326,402.54,229.411,401.533,265.591,398.619,191.217,386.882,231.362,408.424,264.619
backhand,9dac2422b51dc27bab60387f58d55e39,21,395.657,135.504,410.393,129.619,438.722,121.82,474.942,98.3614,380.075,138.428,376.134,167.771,363.403,193.21,416.231,190.253,402.518,230.353,399.61,266.577,396.688,191.269,385.916,231.347,403.569,265.602
backhand,9dac2422b51dc27bab60387f58d55e39,22,395.676,135.501,410.406,129.599,440.701,122.765,470.055,105.152,380.092,138.452,372.244,169.724,361.453,195.158,416.235,190.271,402.531,230.343,395.686,267.554,395.729,192.206,385.92,231.36,402.501,271.46
backhand,9dac2422b51dc27bab60387f58d55e39,23,395.723,136.432,411.382,129.654,442.647,123.775,466.167,111.976,381.025,139.402,371.256,169.725,356.615,194.201,414.282,191.248,402.57,230.389,395.662,267.537,394.723,192.22,386.901,232.354,401.58,275.372
backhand,9dac2422b51dc27bab60387f58d55e39,24,396.662,136.451,412.335,130.606,441.689,128.649,469.047,113.974,381.026,139.39,370.232,171.669,355.554,196.154,415.274,192.199,404.488,230.359,395.725,264.622,394.731,192.26,387.851,234.312,402.484,277.331
backhand,9dac2422b51dc27bab60387f58d55e39,2,388.869,156.045,381.02,160.939,382.985,168.693,0,0,396.687,152.135,429.921,155.05,410.399,158.94,410.397,203.97,401.574,231.388,400.592,268.524,424.069,201.026,417.198,247.015,443.62,293.987
backhand,9dac2422b51dc27bab60387f58d55e39,3,389.833,158.964,380.039,165.817,380.052,198.1,380.039,181.459,401.552,152.136,427.006,161.913,417.217,163.864,409.407,206.87,400.59,230.392,400.58,267.555,423.09,202.031,416.24,249.953,443.637,293.968
backhand,9dac2422b51dc27bab60387f58d55e39,4,388.835,159.965,380.037,166.81,380.074,192.267,379.083,213.719,398.634,153.116,422.088,167.756,0,0,407.434,206.926,396.681,232.359,399.611,266.556,421.132,203.965,413.314,249.927,442.7,293.934
backhand,9dac2422b51dc27bab60387f58d55e39,5,387.845,160.899,380.062,164.853,381.036,191.261,380.009,213.748,394.708,157.004,419.184,170.7,409.395,195.169,407.416,202.976,397.672,232.338,397.662,266.572,419.164,200.059,413.329,251.908,442.65,292.01
backhand,9dac2422b51dc27bab60387f58d55e39,6,387.843,160.912,383.938,161.9,386.836,192.271,380.096,218.631,393.701,159.946,414.294,177.551,409.355,205.928,410.377,204.938,396.7,230.352,397.672,265.601,420.181,202.975,411.384,250.924,440.653,286.148
backhand,9dac2422b51dc27bab60387f58d55e39,7,387.862,159.976,384.935,160.894,393.701,189.279,386.853,207.915,391.763,159.975,410.339,183.391,409.385,210.83,411.326,203.982,396.664,230.393,397.674,265.602,420.138,204.93,411.348,251.874,438.743,284.182
backhand,9dac2422b51dc27bab60387f58d55e39,8,387.882,159.933,386.881,159.912,395.693,188.307,387.886,203.974,388.853,159.974,403.556,184.384,404.522,212.752,411.344,202.022,395.738,231.339,397.671,266.564,418.206,202.975,410.37,248.007,435.786,279.309
backhand,9dac2422b51dc27bab60387f58d55e39,9,387.91,158.931,393.727,154.064,0,0,0,0,386.852,160.906,401.55,183.455,402.492,211.795,418.213,200.069,397.636,233.316,399.597,267.532,415.275,204.937,408.414,246.043,433.873,277.332
backhand,abdf40daa063aae36a1a55dd3feb8b9c,0,494.275,312.017,509.857,310.042,498.127,351.218,445.296,368.788,478.568,310.069,492.15,349.257,445.247,368.798,554.864,394.309,550.98,460.946,570.49,523.48,523.607,400.167,492.286,478.465,492.286,566.695
backhand,abdf40daa063aae36a1a55dd3feb8b9c,10,519.625,302.15,541.267,292.475,574.547,329.596,601.877,302.162,492.223,304.196,0,0,0,0,554.872,388.383,572.507,460.822,572.638,523.64,513.792,398.193,521.648,470.658,529.435,537.287
backhand,abdf40daa063aae36a1a55dd3feb8b9c,1,500.096,317.856,515.724,317.852,509.785,364.897,449.129,386.454,486.342,317.835,494.17,358.991,447.148,384.594,556.857,398.234,554.855,462.782,570.663,523.573,525.53,402.144,494.248,478.559,494.167,564.749
backhand,abdf40daa063aae36a1a55dd3feb8b9c,2,509.804,319.914,525.621,319.913,537.292,361.015,507.965,382.614,490.298,319.924,500.084,364.923,458.914,400.093,556.95,398.139,554.955,460.828,570.65,523.497,529.49,400.198,498.152,478.552,496.122,566.644
backhand,abdf40daa063aae36a1a55dd3feb8b9c,3,509.965,319.92,535.323,319.828,554.889,357.076,551.046,382.502,492.232,321.793,494.301,370.796,470.682,411.932,558.87,398.125,556.958,458.955,572.492,521.588,527.586,402.113,507.796,480.462,500.043,562.805
backhand,abdf40daa063aae36a1a55dd3feb8b9c,4,513.759,319.872,539.287,317.808,554.931,359.003,0,0,492.159,321.849,492.141,368.916,490.309,413.773,560.772,396.274,562.802,458.92,572.583,519.699,525.598,404.056,509.878,478.536,505.93,556.849
backhand,abdf40daa063aae36a1a55dd3feb8b9c,5,521.619,319.741,549.024,311.994,556.831,353.223,0,0,492.169,321.766,492.216,366.886,504.005,406.054,564.729,398.152,568.649,460.849,572.605,519.643,525.655,404.076,509.969,478.466,509.957,554.902
backhand,abdf40daa063aae36a1a55dd3feb8b9c,6,521.587,315.897,549.015,306.177,566.708,351.111,556.978,366.937,492.173,319.889,494.199,364.892,504.016,364.89,560.82,396.232,570.641,460.792,572.582,519.701,525.474,404.064,511.888,478.45,521.553,552.931
backhand,abdf40daa063aae36a1a55dd3feb8b9c,7,521.63,308.13,549.036,304.194,570.54,349.199,554.928,355.098,492.168,319.744,494.176,347.282,0,0,558.839,394.32,572.508,460.841,572.599,521.653,521.646,402.095,517.715,476.528,525.532,543.196
backhand,abdf40daa063aae36a1a55dd3feb8b9c,8,521.557,306.131,543.237,302.146,572.531,339.48,586.294,310.042,492.185,313.981,494.269,349.185,0,0,556.937,394.311,572.481,460.824,572.635,523.577,521.548,400.202,519.675,474.613,527.585,539.325
backhand,abdf40daa063aae36a1a55dd3feb8b9c,9,519.7,304.093,543.18,294.383,568.663,335.49,584.317,315.906,492.254,306.226,496.13,339.453,0,0,556.856,392.321,572.494,460.792,572.662,523.662,517.714,400.13,521.594,472.686,531.439,539.231
backhand,acb88508c69b0553bf150ab8f5f144ad,0,343.325,315.929,370.837,319.84,380.606,374.682,0,0,312.018,308.118,306.206,376.641,292.476,429.567,382.499,429.482,357.063,509.872,374.711,594.118,339.409,429.613,329.656,529.51,353.235,635.203
backhand,acb88508c69b0553bf150ab8f5f144ad,10,339.448,298.256,366.914,304.088,427.555,319.811,443.264,261.043,319.735,292.419,382.524,288.457,386.431,272.824,355.145,415.916,368.932,511.875,382.496,596.078,317.912,415.896,323.801,519.634,317.855,617.589
backhand,acb88508c69b0553bf150ab8f5f144ad,11,339.488,298.293,366.908,304.125,429.467,315.937,427.588,261.108,319.766,292.404,366.809,284.551,402.142,261.098,357.04,415.864,368.916,509.949,382.471,597.985,317.905,415.838,323.742,517.694,306.135,613.708
backhand,acb88508c69b0553bf150ab8f5f144ad,12,339.488,292.458,366.9,302.125,429.478,317.837,421.727,272.745,319.733,290.443,359.006,280.68,384.483,272.801,355.179,415.9,368.889,509.884,382.456,594.126,317.911,415.835,321.846,517.697,298.321,613.711
backhand,acb88508c69b0553bf150ab8f5f144ad,13,337.417,296.353,360.961,302.144,421.732,319.868,402.146,270.872,313.981,292.43,272.853,319.784,0,0,355.141,415.865,368.909,509.875,382.456,592.164,319.748,415.792,321.881,513.787,290.425,605.933
backhand,acb88508c69b0553bf150ab8f5f144ad,14,337.565,296.34,355.176,302.222,415.878,323.744,390.343,274.707,319.9,292.424,353.106,292.424,0,0,353.193,415.812,368.87,507.959,382.458,592.172,319.792,413.85,323.731,511.863,288.435,603.896
backhand,acb88508c69b0553bf150ab8f5f144ad,15,337.578,294.419,357.041,304.227,406.005,327.678,382.59,286.483,319.83,290.39,288.486,280.695,0,0,353.103,415.8,368.882,507.987,382.472,592.195,317.904,413.811,323.727,511.863,280.636,603.918
backhand,acb88508c69b0553bf150ab8f5f144ad,16,337.391,300.231,353.118,304.182,388.43,337.477,374.725,296.301,319.793,296.296,351.081,310.064,0,0,351.18,415.851,368.885,509.815,382.451,592.136,317.868,413.897,321.904,513.778,276.746,603.929
